data_somministrazione,area,totale,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_aggiuntiva,dose_booster,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-03-04,LIG,4745,2120,2625,3849,812,84,0,0,ITC,ITC3,7,Liguria
2021-03-06,LOM,21370,9112,12258,16636,4200,534,0,0,ITC,ITC4,3,Lombardia
2021-04-01,FVG,6449,3085,3364,5297,967,185,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-15,VDA,927,509,418,654,258,15,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-08-26,CAL,7215,3607,3608,3176,3909,130,0,0,ITF,ITF6,18,Calabria
2021-09-05,FVG,2763,1499,1264,1345,1320,98,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-10-03,LAZ,10685,5417,5268,3471,4836,299,286,1793,ITI,ITI4,12,Lazio
2021-02-09,MOL,362,171,191,199,163,0,0,0,ITF,ITF2,14,Molise
2021-04-09,MAR,9570,4190,5380,9140,197,233,0,0,ITI,ITI3,11,Marche
2021-08-16,BAS,3568,1866,1702,1480,1998,90,0,0,ITF,ITF5,17,Basilicata
2021-08-19,CAM,22021,11637,10384,9523,11777,721,0,0,ITF,ITF3,15,Campania
2021-01-06,LIG,1666,618,1048,1631,0,35,0,0,ITC,ITC3,7,Liguria
2021-04-20,EMR,22661,10420,12241,13817,8337,507,0,0,ITH,ITH5,8,Emilia-Romagna
2021-05-06,ABR,13041,6096,6945,7828,5043,170,0,0,ITF,ITF1,13,Abruzzo
2021-05-28,FVG,10679,5120,5559,6252,4102,325,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-12,LIG,10268,4994,5274,7426,2753,89,0,0,ITC,ITC3,7,Liguria
2021-06-30,CAL,16401,7510,8891,7013,9276,112,0,0,ITF,ITF6,18,Calabria
2021-07-22,SAR,18341,9271,9070,4507,13712,122,0,0,ITG,ITG2,20,Sardegna
2021-08-07,LAZ,35432,19310,16122,22283,11949,1200,0,0,ITI,ITI4,12,Lazio
2021-08-11,VDA,779,381,398,302,453,24,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-15,SIC,3777,1769,2008,3146,553,78,0,0,ITG,ITG1,19,Sicilia
2021-02-17,EMR,6540,2764,3776,5723,759,58,0,0,ITH,ITH5,8,Emilia-Romagna
2021-03-30,VEN,36024,15330,20694,29679,5141,1204,0,0,ITH,ITH3,5,Veneto
2021-04-06,CAL,8214,3749,4465,4458,3711,45,0,0,ITF,ITF6,18,Calabria
2021-05-22,PAB,6855,3580,3275,4478,2122,255,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,PIE,5581,1777,3804,5387,0,194,0,0,ITC,ITC1,1,Piemonte
2021-01-29,UMB,1288,362,926,84,1203,1,0,0,ITI,ITI2,10,Umbria
2021-02-25,PUG,12013,5078,6935,10663,1106,244,0,0,ITF,ITF4,16,Puglia
2021-03-25,LAZ,29611,13764,15847,22276,6665,670,0,0,ITI,ITI4,12,Lazio
2021-03-30,CAM,22070,10592,11478,18524,2921,625,0,0,ITF,ITF3,15,Campania
2021-04-01,SAR,10310,4112,6198,7098,3024,188,0,0,ITG,ITG2,20,Sardegna
2021-05-09,SIC,28444,13325,15119,19762,8280,402,0,0,ITG,ITG1,19,Sicilia
2021-06-14,PIE,37782,19471,18311,30098,6921,763,0,0,ITC,ITC1,1,Piemonte
2021-10-13,SIC,17656,10093,7563,7799,8043,377,309,1128,ITG,ITG1,19,Sicilia
2021-10-29,EMR,16155,7608,8547,1337,4301,178,1157,9182,ITH,ITH5,8,Emilia-Romagna
2021-02-08,CAL,1882,749,1133,670,1208,4,0,0,ITF,ITF6,18,Calabria
2021-02-11,PAB,1097,434,663,224,853,20,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-03-22,VDA,561,205,356,326,226,9,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-25,PAT,2006,956,1050,1851,7,148,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-07-18,PAB,1880,1039,841,615,1142,123,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-25,ABR,2670,1478,1192,1196,1357,72,28,17,ITF,ITF1,13,Abruzzo
2021-11-01,LIG,580,336,244,75,287,5,14,199,ITC,ITC3,7,Liguria
2021-01-27,LAZ,6293,2477,3816,1262,5018,13,0,0,ITI,ITI4,12,Lazio
2021-02-06,MAR,2462,902,1560,528,1918,16,0,0,ITI,ITI3,11,Marche
2021-03-06,PIE,13985,5224,8761,11084,2555,346,0,0,ITC,ITC1,1,Piemonte
2021-05-09,UMB,5772,2762,3010,5196,388,188,0,0,ITI,ITI2,10,Umbria
2021-06-05,PUG,42808,20971,21837,29173,12726,909,0,0,ITF,ITF4,16,Puglia
2021-06-15,BAS,3223,1417,1806,2231,970,22,0,0,ITF,ITF5,17,Basilicata
2021-06-26,LOM,105947,55464,50483,77793,25552,2602,0,0,ITC,ITC4,3,Lombardia
2021-08-10,PIE,22265,11784,10481,12563,8908,794,0,0,ITC,ITC1,1,Piemonte
2021-08-17,SIC,18588,9505,9083,10102,8138,348,0,0,ITG,ITG1,19,Sicilia
2021-10-09,MOL,1120,563,557,240,448,13,6,413,ITF,ITF2,14,Molise
2021-02-16,VDA,329,53,276,312,6,11,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-05-04,FVG,9625,4343,5282,6003,3281,341,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-01,EMR,27208,13120,14088,16904,9821,483,0,0,ITH,ITH5,8,Emilia-Romagna
2021-06-11,LIG,17887,9108,8779,11712,6058,117,0,0,ITC,ITC3,7,Liguria
2021-09-02,SAR,10324,5548,4776,3970,6242,112,0,0,ITG,ITG2,20,Sardegna
2021-11-05,EMR,18515,8649,9866,1029,3924,114,1030,12418,ITH,ITH5,8,Emilia-Romagna
2021-11-13,PAB,1444,684,760,340,349,0,88,667,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-15,MAR,967,412,555,939,13,15,0,0,ITI,ITI3,11,Marche
2021-03-15,PAT,1454,573,881,927,470,57,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-06-24,BAS,4091,1939,2152,2153,1899,39,0,0,ITF,ITF5,17,Basilicata
2021-08-02,VEN,40136,21056,19080,16303,23131,702,0,0,ITH,ITH3,5,Veneto
2021-08-19,PAT,4669,2508,2161,1142,3434,93,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-08-26,SIC,20021,10112,9909,9082,10608,331,0,0,ITG,ITG1,19,Sicilia
2021-10-17,UMB,1224,612,612,354,537,14,58,261,ITI,ITI2,10,Umbria
2021-01-24,FVG,307,121,186,5,302,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-15,LIG,11863,5245,6618,9804,1841,218,0,0,ITC,ITC3,7,Liguria
2021-06-11,TOS,29781,15511,14270,24682,4646,453,0,0,ITI,ITI1,9,Toscana
2021-06-30,FVG,13227,6733,6494,1435,11606,186,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-07-28,EMR,38725,20770,17955,13956,23990,779,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-19,LIG,156,66,90,46,109,1,0,0,ITC,ITC3,7,Liguria
2021-10-03,PIE,10342,5563,4779,3130,5356,225,1377,254,ITC,ITC1,1,Piemonte
2021-10-29,SAR,5950,3078,2872,485,2594,33,327,2511,ITG,ITG2,20,Sardegna
2021-01-17,PAT,256,200,56,249,0,7,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-22,PIE,3909,1265,2644,2404,1321,184,0,0,ITC,ITC1,1,Piemonte
2021-04-28,BAS,4707,2158,2549,4204,438,65,0,0,ITF,ITF5,17,Basilicata
2021-05-26,MAR,11892,5953,5939,8475,3200,217,0,0,ITI,ITI3,11,Marche
2021-06-23,PAT,6713,3557,3156,4660,1833,220,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-10-02,BAS,1455,769,686,388,984,71,11,1,ITF,ITF5,17,Basilicata
2021-10-28,VDA,436,178,258,10,120,0,24,282,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-05,CAL,1559,735,824,1555,0,4,0,0,ITF,ITF6,18,Calabria
2021-02-12,LAZ,6999,2931,4068,6304,501,194,0,0,ITI,ITI4,12,Lazio
2021-04-15,TOS,24530,10250,14280,15380,8601,549,0,0,ITI,ITI1,9,Toscana
2021-07-21,SAR,19393,9500,9893,3895,15395,103,0,0,ITG,ITG2,20,Sardegna
2021-09-19,TOS,21904,11853,10051,5548,15712,644,0,0,ITI,ITI1,9,Toscana
2021-09-23,EMR,17610,9584,8026,7199,9550,448,381,32,ITH,ITH5,8,Emilia-Romagna
2021-02-07,SIC,2322,983,1339,670,1642,10,0,0,ITG,ITG1,19,Sicilia
2021-04-10,VEN,27493,11992,15501,18335,8420,738,0,0,ITH,ITH3,5,Veneto
2021-07-14,SIC,47576,22034,25542,7905,39355,316,0,0,ITG,ITG1,19,Sicilia
2021-09-04,UMB,3467,1790,1677,1121,2282,64,0,0,ITI,ITI2,10,Umbria
2021-09-14,VEN,21728,11860,9868,3278,18154,296,0,0,ITH,ITH3,5,Veneto
2021-10-11,ABR,4113,2158,1955,1355,1172,87,96,1403,ITF,ITF1,13,Abruzzo
2021-02-10,LOM,14474,4533,9941,7608,6351,515,0,0,ITC,ITC4,3,Lombardia
2021-02-17,TOS,8229,3194,5035,7314,740,175,0,0,ITI,ITI1,9,Toscana
2021-03-08,FVG,4162,1660,2502,2024,2015,123,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-25,PUG,11335,5246,6089,9976,1141,218,0,0,ITF,ITF4,16,Puglia
2021-07-24,TOS,38485,19392,19093,6857,31362,266,0,0,ITI,ITI1,9,Toscana
2021-08-21,PIE,13524,7252,6272,7847,5107,570,0,0,ITC,ITC1,1,Piemonte
2021-09-16,SAR,10574,5630,4944,1990,8475,109,0,0,ITG,ITG2,20,Sardegna
2021-09-17,PAB,2035,1058,977,636,1397,2,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-10-25,MOL,953,479,474,119,114,2,105,613,ITF,ITF2,14,Molise
2021-02-24,CAM,11810,4158,7652,10786,692,332,0,0,ITF,ITF3,15,Campania
2021-05-11,PAT,3754,1774,1980,2596,857,301,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-05-18,SIC,36147,17402,18745,23268,12440,439,0,0,ITG,ITG1,19,Sicilia
2021-06-06,VEN,37450,19173,18277,31417,4701,1332,0,0,ITH,ITH3,5,Veneto
2021-07-09,UMB,9581,4634,4947,142,9413,26,0,0,ITI,ITI2,10,Umbria
2021-10-22,SIC,12530,6611,5919,3266,5857,254,843,2310,ITG,ITG1,19,Sicilia
2021-11-10,VEN,14489,7088,7401,1289,3377,68,1110,8645,ITH,ITH3,5,Veneto
2020-12-27,TOS,629,275,354,623,0,6,0,0,ITI,ITI1,9,Toscana
2021-02-27,PUG,14262,4832,9430,12703,1208,351,0,0,ITF,ITF4,16,Puglia
2021-04-06,LIG,13275,5908,7367,10797,2248,230,0,0,ITC,ITC3,7,Liguria
2021-04-24,CAL,19323,9614,9709,15750,3469,104,0,0,ITF,ITF6,18,Calabria
2021-06-01,LAZ,49229,23763,25466,30146,18528,555,0,0,ITI,ITI4,12,Lazio
2021-08-03,PUG,36576,18555,18021,9189,26560,827,0,0,ITF,ITF4,16,Puglia
2021-09-28,CAL,4831,2461,2370,2046,2608,101,45,31,ITF,ITF6,18,Calabria
2021-10-17,PIE,12324,6530,5794,2612,4866,185,327,4334,ITC,ITC1,1,Piemonte
2021-11-05,LAZ,18305,9074,9231,1533,4982,160,442,11188,ITI,ITI4,12,Lazio
2021-04-17,CAM,36206,17521,18685,23926,11422,858,0,0,ITF,ITF3,15,Campania
2021-07-23,UMB,10687,5460,5227,1351,9227,109,0,0,ITI,ITI2,10,Umbria
2021-09-21,CAM,19123,9838,9285,8941,8981,919,247,35,ITF,ITF3,15,Campania
2021-10-31,SIC,7389,4160,3229,1194,4460,157,434,1144,ITG,ITG1,19,Sicilia
2021-01-01,PUG,151,61,90,149,0,2,0,0,ITF,ITF4,16,Puglia
2021-02-08,LIG,1984,744,1240,375,1601,8,0,0,ITC,ITC3,7,Liguria
2021-02-26,CAL,3200,1696,1504,2717,463,20,0,0,ITF,ITF6,18,Calabria
2021-04-05,LAZ,20059,9204,10855,13631,6192,236,0,0,ITI,ITI4,12,Lazio
2021-05-31,PAB,3079,1522,1557,2094,844,141,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-06-07,PUG,44541,21750,22791,30374,13297,870,0,0,ITF,ITF4,16,Puglia
2021-08-02,CAL,15083,7537,7546,3718,11297,68,0,0,ITF,ITF6,18,Calabria
2021-09-09,LAZ,12335,6282,6053,6264,5506,565,0,0,ITI,ITI4,12,Lazio
2021-02-17,VEN,6025,2775,3250,5725,90,210,0,0,ITH,ITH3,5,Veneto
2021-03-28,MOL,1642,758,884,521,1104,17,0,0,ITF,ITF2,14,Molise
2021-06-13,CAM,43429,21244,22185,37779,4714,936,0,0,ITF,ITF3,15,Campania
2021-08-28,PAT,1356,835,521,557,759,40,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-09-04,SIC,18302,9854,8448,8336,9603,363,0,0,ITG,ITG1,19,Sicilia
2021-10-31,UMB,872,429,443,80,334,4,157,297,ITI,ITI2,10,Umbria
2021-01-16,ABR,924,427,497,913,0,11,0,0,ITF,ITF1,13,Abruzzo
2021-02-12,EMR,5337,1681,3656,3821,1378,138,0,0,ITH,ITH5,8,Emilia-Romagna
2021-03-22,FVG,3686,1464,2222,1750,1857,79,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-04-11,PUG,16505,7276,9229,14576,1649,280,0,0,ITF,ITF4,16,Puglia
2021-06-05,VDA,930,478,452,731,189,10,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-10-01,PAB,2469,1258,1211,1162,836,1,440,30,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-30,MOL,465,161,304,16,447,2,0,0,ITF,ITF2,14,Molise
2021-03-02,BAS,817,391,426,667,138,12,0,0,ITF,ITF5,17,Basilicata
2021-03-30,MAR,7490,3082,4408,4572,2824,94,0,0,ITI,ITI3,11,Marche
2021-04-27,PAT,3961,1904,2057,3569,70,322,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-08-06,BAS,4214,2158,2056,1310,2848,56,0,0,ITF,ITF5,17,Basilicata
2021-09-09,LOM,56693,31124,25569,12052,43011,1630,0,0,ITC,ITC4,3,Lombardia
2020-12-27,LIG,135,56,79,129,0,6,0,0,ITC,ITC3,7,Liguria
2021-02-05,SAR,1926,759,1167,463,1455,8,0,0,ITG,ITG2,20,Sardegna
2021-04-10,EMR,20931,9299,11632,16362,4092,477,0,0,ITH,ITH5,8,Emilia-Romagna
2021-06-20,CAL,6653,3152,3501,3812,2805,36,0,0,ITF,ITF6,18,Calabria
2021-07-28,LAZ,58474,29891,28583,8649,49434,391,0,0,ITI,ITI4,12,Lazio
2021-02-01,MAR,1362,479,883,108,1251,3,0,0,ITI,ITI3,11,Marche
2021-04-01,VEN,25422,11211,14211,18165,6352,905,0,0,ITH,ITH3,5,Veneto
2021-04-08,UMB,5960,2548,3412,4034,1846,80,0,0,ITI,ITI2,10,Umbria
2021-04-13,SAR,7713,3628,4085,5790,1844,79,0,0,ITG,ITG2,20,Sardegna
2021-07-22,SIC,40699,19978,20721,11164,29141,394,0,0,ITG,ITG1,19,Sicilia
2021-07-28,VDA,1432,767,665,348,1051,33,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-12,UMB,3083,1666,1417,467,2599,17,0,0,ITI,ITI2,10,Umbria
2021-09-17,SAR,9944,5451,4493,2170,7668,106,0,0,ITG,ITG2,20,Sardegna
2021-03-30,PAT,2484,1006,1478,1656,688,140,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-04-27,EMR,32137,14877,17260,19174,12372,591,0,0,ITH,ITH5,8,Emilia-Romagna
2021-07-04,ABR,8377,4218,4159,3327,4914,136,0,0,ITF,ITF1,13,Abruzzo
2021-07-27,MAR,14370,7537,6833,3044,11091,235,0,0,ITI,ITI3,11,Marche
2021-10-01,EMR,12942,6872,6070,5283,6409,381,811,58,ITH,ITH5,8,Emilia-Romagna
2021-02-08,FVG,2365,697,1668,157,2199,9,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,BAS,2092,816,1276,1484,575,33,0,0,ITF,ITF5,17,Basilicata
2021-04-19,VDA,754,327,427,514,209,31,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-04-30,LIG,14447,6455,7992,5816,8488,143,0,0,ITC,ITC3,7,Liguria
2021-05-14,PIE,33232,16184,17048,17245,15182,805,0,0,ITC,ITC1,1,Piemonte
2021-05-26,SIC,44755,21048,23707,23940,20430,385,0,0,ITG,ITG1,19,Sicilia
2021-06-09,SAR,15480,7370,8110,11581,3734,165,0,0,ITG,ITG2,20,Sardegna
2021-07-17,UMB,7680,3861,3819,1290,6236,154,0,0,ITI,ITI2,10,Umbria
2021-09-23,VDA,344,193,151,187,135,22,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-13,SAR,2953,1358,1595,221,499,15,397,1821,ITG,ITG2,20,Sardegna
2021-02-01,PAT,1280,356,924,148,1124,8,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-03-11,TOS,16057,6422,9635,12529,3300,228,0,0,ITI,ITI1,9,Toscana
2021-06-23,EMR,38097,19105,18992,18483,18794,820,0,0,ITH,ITH5,8,Emilia-Romagna
2021-10-12,ABR,4498,2224,2274,1175,1545,72,117,1589,ITF,ITF1,13,Abruzzo
2021-11-04,MAR,4703,2344,2359,406,1219,48,527,2503,ITI,ITI3,11,Marche
2021-01-03,SIC,5145,2691,2454,5109,0,36,0,0,ITG,ITG1,19,Sicilia
2021-06-09,SIC,49794,23685,26109,41876,7254,664,0,0,ITG,ITG1,19,Sicilia
2021-07-10,PIE,41036,20812,20224,6762,33694,580,0,0,ITC,ITC1,1,Piemonte
2021-07-31,UMB,4351,2274,2077,1490,2809,52,0,0,ITI,ITI2,10,Umbria
2021-08-01,MOL,972,531,441,760,176,36,0,0,ITF,ITF2,14,Molise
2021-08-05,SAR,15649,8229,7420,8656,6798,195,0,0,ITG,ITG2,20,Sardegna
2021-08-31,PAT,4454,2322,2132,1276,3070,108,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,TOS,4128,1424,2704,4029,0,99,0,0,ITI,ITI1,9,Toscana
2021-04-25,VEN,18335,8154,10181,12855,4807,673,0,0,ITH,ITH3,5,Veneto
2021-06-17,PAB,1781,986,795,640,1055,86,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-06-19,TOS,26539,13941,12598,21343,4784,412,0,0,ITI,ITI1,9,Toscana
2021-09-29,VEN,14533,7637,6896,6916,5982,368,905,362,ITH,ITH3,5,Veneto
2021-10-11,PUG,9811,5327,4484,3209,5273,418,411,500,ITF,ITF4,16,Puglia
2021-10-26,ABR,3225,1611,1614,440,1146,33,66,1540,ITF,ITF1,13,Abruzzo
2021-11-08,LAZ,17353,8579,8774,1455,2973,141,344,12440,ITI,ITI4,12,Lazio
2021-01-01,LAZ,3612,1401,2211,3571,0,41,0,0,ITI,ITI4,12,Lazio
2021-04-01,PIE,19262,8066,11196,10876,7917,469,0,0,ITC,ITC1,1,Piemonte
2021-04-13,SIC,20272,9875,10397,11243,8814,215,0,0,ITG,ITG1,19,Sicilia
2021-06-04,UMB,8937,4416,4521,7545,1196,196,0,0,ITI,ITI2,10,Umbria
2021-06-05,MOL,3062,1547,1515,2836,177,49,0,0,ITF,ITF2,14,Molise
2021-09-05,PIE,13233,7009,6224,4668,8083,482,0,0,ITC,ITC1,1,Piemonte
2021-11-08,UMB,2773,1298,1475,201,600,23,652,1297,ITI,ITI2,10,Umbria
2021-11-09,MOL,1039,519,520,87,115,1,288,548,ITF,ITF2,14,Molise
2021-04-23,TOS,25747,11463,14284,8859,16349,539,0,0,ITI,ITI1,9,Toscana
2021-06-21,VEN,44347,22195,22152,20542,22793,1012,0,0,ITH,ITH3,5,Veneto
2021-08-05,CAM,35194,18047,17147,17238,16822,1134,0,0,ITF,ITF3,15,Campania
2021-08-13,PAB,2937,1574,1363,1528,1279,130,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-08-30,ABR,7418,4055,3363,1943,5343,132,0,0,ITF,ITF1,13,Abruzzo
2021-09-22,MAR,7427,4035,3392,2236,4711,212,228,40,ITI,ITI3,11,Marche
2021-01-10,LAZ,4152,1747,2405,4077,0,75,0,0,ITI,ITI4,12,Lazio
2021-01-15,CAM,5001,2395,2606,4831,0,170,0,0,ITF,ITF3,15,Campania
2021-03-10,BAS,1695,851,844,839,837,19,0,0,ITF,ITF5,17,Basilicata
2021-03-14,PUG,3390,1468,1922,2490,840,60,0,0,ITF,ITF4,16,Puglia
2021-05-28,PIE,34750,16436,18314,18747,15534,469,0,0,ITC,ITC1,1,Piemonte
2021-06-16,LAZ,64861,31160,33701,32354,31795,712,0,0,ITI,ITI4,12,Lazio
2021-06-21,CAM,46932,22695,24237,11440,35022,470,0,0,ITF,ITF3,15,Campania
2021-09-13,MOL,410,229,181,123,281,6,0,0,ITF,ITF2,14,Molise
2021-09-17,LOM,30402,16372,14030,9805,19313,1284,0,0,ITC,ITC4,3,Lombardia
2021-09-26,SIC,10012,5667,4345,4153,5605,227,21,6,ITG,ITG1,19,Sicilia
2021-01-06,VEN,8143,2392,5751,7957,0,186,0,0,ITH,ITH3,5,Veneto
2021-01-22,CAL,662,276,386,660,2,0,0,0,ITF,ITF6,18,Calabria
2021-06-10,BAS,4346,2101,2245,3865,440,41,0,0,ITF,ITF5,17,Basilicata
2021-11-05,LOM,33216,14845,18371,2484,6459,280,1187,22806,ITC,ITC4,3,Lombardia
2021-02-05,SIC,6795,3007,3788,2129,4627,39,0,0,ITG,ITG1,19,Sicilia
2021-02-11,VDA,232,107,125,214,9,9,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-03-08,PIE,14083,5514,8569,11082,2571,430,0,0,ITC,ITC1,1,Piemonte
2021-03-29,UMB,3710,1636,2074,2193,1450,67,0,0,ITI,ITI2,10,Umbria
2021-04-03,SAR,4742,1828,2914,2673,1987,82,0,0,ITG,ITG2,20,Sardegna
2021-07-18,VDA,935,459,476,238,674,23,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-08-02,TOS,35339,18099,17240,13334,21544,461,0,0,ITI,ITI1,9,Toscana
2021-10-03,PAT,327,214,113,294,23,6,0,4,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-12,LOM,35236,15613,19623,2365,6100,186,2098,24487,ITC,ITC4,3,Lombardia
2021-01-18,ABR,158,72,86,55,103,0,0,0,ITF,ITF1,13,Abruzzo
2021-04-17,EMR,27319,13085,14234,17468,9283,568,0,0,ITH,ITH5,8,Emilia-Romagna
2021-06-24,ABR,10873,5413,5460,5733,4958,182,0,0,ITF,ITF1,13,Abruzzo
2021-07-17,MAR,15140,7793,7347,1411,13516,213,0,0,ITI,ITI3,11,Marche
2021-01-31,UMB,1092,286,806,27,1065,0,0,0,ITI,ITI2,10,Umbria
2021-04-09,VDA,238,111,127,205,28,5,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-05-04,PIE,31763,14681,17082,17311,13729,723,0,0,ITC,ITC1,1,Piemonte
2021-05-30,SAR,9745,4841,4904,7314,2356,75,0,0,ITG,ITG2,20,Sardegna
2021-09-13,VDA,292,150,142,15,276,1,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-10,TOS,20261,9321,10940,1032,3775,106,1543,13805,ITI,ITI1,9,Toscana
2021-11-12,VEN,14418,6993,7425,1465,3394,86,1289,8184,ITH,ITH3,5,Veneto
2021-01-07,EMR,10305,3416,6889,10009,0,296,0,0,ITH,ITH5,8,Emilia-Romagna
2021-04-28,ABR,9519,4591,4928,7301,2026,192,0,0,ITF,ITF1,13,Abruzzo
2021-05-21,MAR,13910,6595,7315,7276,6420,214,0,0,ITI,ITI3,11,Marche
2021-08-14,FVG,223,164,59,205,4,14,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-09-27,BAS,2018,1130,888,430,1512,58,16,2,ITF,ITF5,17,Basilicata
2021-10-25,MAR,4311,2234,2077,621,2062,98,188,1342,ITI,ITI3,11,Marche
2021-11-03,LIG,5410,2795,2615,542,2223,40,203,2402,ITC,ITC3,7,Liguria
2021-01-24,PIE,3171,968,2203,469,2630,72,0,0,ITC,ITC1,1,Piemonte
2021-02-19,SAR,1520,476,1044,1342,55,123,0,0,ITG,ITG2,20,Sardegna
2021-06-06,CAL,13827,6649,7178,12016,1728,83,0,0,ITF,ITF6,18,Calabria
2021-06-30,PIE,41055,20064,20991,18571,21535,949,0,0,ITC,ITC1,1,Piemonte
2021-08-21,PAT,1352,803,549,622,678,52,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-09-14,TOS,16313,8854,7459,3274,12687,352,0,0,ITI,ITI1,9,Toscana
2021-01-01,PAB,6,5,1,6,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-03,TOS,3365,1070,2295,3314,0,51,0,0,ITI,ITI1,9,Toscana
2021-04-15,VEN,20963,8665,12298,9340,10774,849,0,0,ITH,ITH3,5,Veneto
2021-05-12,ABR,9627,4601,5026,5874,3574,179,0,0,ITF,ITF1,13,Abruzzo
2021-05-25,LAZ,47697,22398,25299,35228,11696,773,0,0,ITI,ITI4,12,Lazio
2021-05-30,CAM,52184,25459,26725,38086,13169,929,0,0,ITF,ITF3,15,Campania
2021-06-07,PAB,3003,1565,1438,2505,321,177,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-10-01,PUG,10157,5544,4613,3364,5732,520,516,25,ITF,ITF4,16,Puglia
2021-10-29,LAZ,13672,6486,7186,1563,3729,199,398,7783,ITI,ITI4,12,Lazio
2021-03-22,PIE,11283,4788,6495,3729,7276,278,0,0,ITC,ITC1,1,Piemonte
2021-04-03,SIC,16421,7818,8603,13406,2832,183,0,0,ITG,ITG1,19,Sicilia
2021-05-22,VDA,956,505,451,552,394,10,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-05-25,UMB,8831,4305,4526,7576,1061,194,0,0,ITI,ITI2,10,Umbria
2021-05-26,MOL,1661,760,901,869,739,53,0,0,ITF,ITF2,14,Molise
2021-06-25,PAT,7837,4184,3653,4217,3376,244,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-07-12,LOM,111922,57534,54388,15083,95660,1179,0,0,ITC,ITC4,3,Lombardia
2021-01-05,VEN,7336,2187,5149,7128,0,208,0,0,ITH,ITH3,5,Veneto
2021-02-19,CAM,9587,3569,6018,8659,650,278,0,0,ITF,ITF3,15,Campania
2021-02-27,PAB,2458,759,1699,2366,10,82,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-03-16,ABR,3489,1454,2035,1808,1653,28,0,0,ITF,ITF1,13,Abruzzo
2021-07-26,CAM,48876,24325,24551,10192,37905,779,0,0,ITF,ITF3,15,Campania
2021-08-05,PUG,34632,17471,17161,9493,24211,928,0,0,ITF,ITF4,16,Puglia
